"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EU27_2020","HUR","TOT","PC_LF","Q","2014-Q2",11.1,
"EU27_2020","HUR","TOT","PC_LF","Q","2014-Q3",10.83333,
"EU27_2020","HUR","TOT","PC_LF","Q","2014-Q4",10.8,
"EU27_2020","HUR","TOT","PC_LF","Q","2015-Q1",10.56667,
"EU27_2020","HUR","TOT","PC_LF","Q","2015-Q2",10.33333,
"EU27_2020","HUR","TOT","PC_LF","Q","2015-Q3",10,
"EU27_2020","HUR","TOT","PC_LF","Q","2015-Q4",9.833333,
"EU27_2020","HUR","TOT","PC_LF","Q","2016-Q1",9.6,
"EU27_2020","HUR","TOT","PC_LF","Q","2016-Q2",9.366667,
"EU27_2020","HUR","TOT","PC_LF","Q","2016-Q3",9.133333,
"EU27_2020","HUR","TOT","PC_LF","Q","2016-Q4",8.933333,
"EU27_2020","HUR","TOT","PC_LF","Q","2017-Q1",8.666667,
"EU27_2020","HUR","TOT","PC_LF","Q","2017-Q2",8.366667,
"EU27_2020","HUR","TOT","PC_LF","Q","2017-Q3",8.166667,
"EU27_2020","HUR","TOT","PC_LF","Q","2017-Q4",7.9,
"EU27_2020","HUR","TOT","PC_LF","Q","2018-Q1",7.7,
"EU27_2020","HUR","TOT","PC_LF","Q","2018-Q2",7.466667,
"EU27_2020","HUR","TOT","PC_LF","Q","2018-Q3",7.233333,
"EU27_2020","HUR","TOT","PC_LF","Q","2018-Q4",7.133333,
"EU27_2020","HUR","TOT","PC_LF","Q","2019-Q1",7.033333,
"EU27_2020","HUR","TOT","PC_LF","Q","2019-Q2",6.8,
"EU27_2020","HUR","TOT","PC_LF","Q","2019-Q3",6.733333,
"EU27_2020","HUR","TOT","PC_LF","Q","2019-Q4",6.7,
"EU27_2020","HUR","TOT","PC_LF","Q","2020-Q1",6.6,
"EU27_2020","HUR","TOT","PC_LF","Q","2020-Q2",7.066667,
"EU27_2020","HUR","TOT","PC_LF","Q","2020-Q3",7.733333,
"EU27_2020","HUR","TOT","PC_LF","Q","2020-Q4",7.5,
"EU27_2020","HUR","TOT","PC_LF","Q","2021-Q1",7.5,
"EU27_2020","HUR","TOT","PC_LF","Q","2021-Q2",7.3,
"EU27_2020","HUR","TOT","PC_LF","Q","2021-Q3",6.866667,
"EU27_2020","HUR","TOT","PC_LF","Q","2021-Q4",6.5,
"EU27_2020","HUR","TOT","PC_LF","Q","2022-Q1",6.233333,
"EU27_2020","HUR","TOT","PC_LF","Q","2022-Q2",6.1,
"EU27_2020","HUR","TOT","PC_LF","Q","2022-Q3",6.1,
"EU27_2020","HUR","TOT","PC_LF","Q","2022-Q4",6.1,
"EU27_2020","HUR","TOT","PC_LF","M","2000-01",9.2,
"EU27_2020","HUR","TOT","PC_LF","M","2000-02",9.2,
"EU27_2020","HUR","TOT","PC_LF","M","2000-03",9.2,
"EU27_2020","HUR","TOT","PC_LF","M","2000-04",9.1,
"EU27_2020","HUR","TOT","PC_LF","M","2000-05",9.1,
"EU27_2020","HUR","TOT","PC_LF","M","2000-06",9,
"EU27_2020","HUR","TOT","PC_LF","M","2000-07",9,
"EU27_2020","HUR","TOT","PC_LF","M","2000-08",8.9,
"EU27_2020","HUR","TOT","PC_LF","M","2000-09",8.9,
"EU27_2020","HUR","TOT","PC_LF","M","2000-10",8.8,
"EU27_2020","HUR","TOT","PC_LF","M","2000-11",8.8,
"EU27_2020","HUR","TOT","PC_LF","M","2000-12",8.7,
"EU27_2020","HUR","TOT","PC_LF","M","2001-01",8.7,
"EU27_2020","HUR","TOT","PC_LF","M","2001-02",8.7,
"EU27_2020","HUR","TOT","PC_LF","M","2001-03",8.7,
"EU27_2020","HUR","TOT","PC_LF","M","2001-04",8.7,
"EU27_2020","HUR","TOT","PC_LF","M","2001-05",8.7,
"EU27_2020","HUR","TOT","PC_LF","M","2001-06",8.7,
"EU27_2020","HUR","TOT","PC_LF","M","2001-07",8.7,
"EU27_2020","HUR","TOT","PC_LF","M","2001-08",8.7,
"EU27_2020","HUR","TOT","PC_LF","M","2001-09",8.8,
"EU27_2020","HUR","TOT","PC_LF","M","2001-10",8.8,
"EU27_2020","HUR","TOT","PC_LF","M","2001-11",8.9,
"EU27_2020","HUR","TOT","PC_LF","M","2001-12",8.9,
"EU27_2020","HUR","TOT","PC_LF","M","2002-01",8.9,
"EU27_2020","HUR","TOT","PC_LF","M","2002-02",9,
"EU27_2020","HUR","TOT","PC_LF","M","2002-03",9,
"EU27_2020","HUR","TOT","PC_LF","M","2002-04",9.1,
"EU27_2020","HUR","TOT","PC_LF","M","2002-05",9,
"EU27_2020","HUR","TOT","PC_LF","M","2002-06",9,
"EU27_2020","HUR","TOT","PC_LF","M","2002-07",9.1,
"EU27_2020","HUR","TOT","PC_LF","M","2002-08",9.1,
"EU27_2020","HUR","TOT","PC_LF","M","2002-09",9.1,
"EU27_2020","HUR","TOT","PC_LF","M","2002-10",9.1,
"EU27_2020","HUR","TOT","PC_LF","M","2002-11",9.1,
"EU27_2020","HUR","TOT","PC_LF","M","2002-12",9.1,
"EU27_2020","HUR","TOT","PC_LF","M","2003-01",9.8,
"EU27_2020","HUR","TOT","PC_LF","M","2003-02",9.8,
"EU27_2020","HUR","TOT","PC_LF","M","2003-03",9.8,
"EU27_2020","HUR","TOT","PC_LF","M","2003-04",9.8,
"EU27_2020","HUR","TOT","PC_LF","M","2003-05",9.8,
"EU27_2020","HUR","TOT","PC_LF","M","2003-06",9.9,
"EU27_2020","HUR","TOT","PC_LF","M","2003-07",9.9,
"EU27_2020","HUR","TOT","PC_LF","M","2003-08",9.9,
"EU27_2020","HUR","TOT","PC_LF","M","2003-09",9.9,
"EU27_2020","HUR","TOT","PC_LF","M","2003-10",9.9,
"EU27_2020","HUR","TOT","PC_LF","M","2003-11",9.9,
"EU27_2020","HUR","TOT","PC_LF","M","2003-12",10,
"EU27_2020","HUR","TOT","PC_LF","M","2004-01",10.1,
"EU27_2020","HUR","TOT","PC_LF","M","2004-02",10.1,
"EU27_2020","HUR","TOT","PC_LF","M","2004-03",10.1,
"EU27_2020","HUR","TOT","PC_LF","M","2004-04",10,
"EU27_2020","HUR","TOT","PC_LF","M","2004-05",10,
"EU27_2020","HUR","TOT","PC_LF","M","2004-06",10,
"EU27_2020","HUR","TOT","PC_LF","M","2004-07",9.9,
"EU27_2020","HUR","TOT","PC_LF","M","2004-08",9.9,
"EU27_2020","HUR","TOT","PC_LF","M","2004-09",10,
"EU27_2020","HUR","TOT","PC_LF","M","2004-10",10,
"EU27_2020","HUR","TOT","PC_LF","M","2004-11",10,
"EU27_2020","HUR","TOT","PC_LF","M","2004-12",9.9,
"EU27_2020","HUR","TOT","PC_LF","M","2005-01",9.8,
"EU27_2020","HUR","TOT","PC_LF","M","2005-02",9.8,
"EU27_2020","HUR","TOT","PC_LF","M","2005-03",9.8,
"EU27_2020","HUR","TOT","PC_LF","M","2005-04",9.8,
"EU27_2020","HUR","TOT","PC_LF","M","2005-05",9.8,
"EU27_2020","HUR","TOT","PC_LF","M","2005-06",9.8,
"EU27_2020","HUR","TOT","PC_LF","M","2005-07",9.7,
"EU27_2020","HUR","TOT","PC_LF","M","2005-08",9.6,
"EU27_2020","HUR","TOT","PC_LF","M","2005-09",9.6,
"EU27_2020","HUR","TOT","PC_LF","M","2005-10",9.6,
"EU27_2020","HUR","TOT","PC_LF","M","2005-11",9.5,
"EU27_2020","HUR","TOT","PC_LF","M","2005-12",9.4,
"EU27_2020","HUR","TOT","PC_LF","M","2006-01",9.3,
"EU27_2020","HUR","TOT","PC_LF","M","2006-02",9.2,
"EU27_2020","HUR","TOT","PC_LF","M","2006-03",9.1,
"EU27_2020","HUR","TOT","PC_LF","M","2006-04",9,
"EU27_2020","HUR","TOT","PC_LF","M","2006-05",8.9,
"EU27_2020","HUR","TOT","PC_LF","M","2006-06",8.7,
"EU27_2020","HUR","TOT","PC_LF","M","2006-07",8.7,
"EU27_2020","HUR","TOT","PC_LF","M","2006-08",8.6,
"EU27_2020","HUR","TOT","PC_LF","M","2006-09",8.5,
"EU27_2020","HUR","TOT","PC_LF","M","2006-10",8.4,
"EU27_2020","HUR","TOT","PC_LF","M","2006-11",8.3,
"EU27_2020","HUR","TOT","PC_LF","M","2006-12",8.2,
"EU27_2020","HUR","TOT","PC_LF","M","2007-01",8,
"EU27_2020","HUR","TOT","PC_LF","M","2007-02",7.9,
"EU27_2020","HUR","TOT","PC_LF","M","2007-03",7.8,
"EU27_2020","HUR","TOT","PC_LF","M","2007-04",7.7,
"EU27_2020","HUR","TOT","PC_LF","M","2007-05",7.6,
"EU27_2020","HUR","TOT","PC_LF","M","2007-06",7.5,
"EU27_2020","HUR","TOT","PC_LF","M","2007-07",7.5,
"EU27_2020","HUR","TOT","PC_LF","M","2007-08",7.5,
"EU27_2020","HUR","TOT","PC_LF","M","2007-09",7.4,
"EU27_2020","HUR","TOT","PC_LF","M","2007-10",7.4,
"EU27_2020","HUR","TOT","PC_LF","M","2007-11",7.3,
"EU27_2020","HUR","TOT","PC_LF","M","2007-12",7.3,
"EU27_2020","HUR","TOT","PC_LF","M","2008-01",7.2,
"EU27_2020","HUR","TOT","PC_LF","M","2008-02",7.1,
"EU27_2020","HUR","TOT","PC_LF","M","2008-03",7.1,
"EU27_2020","HUR","TOT","PC_LF","M","2008-04",7.1,
"EU27_2020","HUR","TOT","PC_LF","M","2008-05",7.2,
"EU27_2020","HUR","TOT","PC_LF","M","2008-06",7.3,
"EU27_2020","HUR","TOT","PC_LF","M","2008-07",7.2,
"EU27_2020","HUR","TOT","PC_LF","M","2008-08",7.3,
"EU27_2020","HUR","TOT","PC_LF","M","2008-09",7.4,
"EU27_2020","HUR","TOT","PC_LF","M","2008-10",7.5,
"EU27_2020","HUR","TOT","PC_LF","M","2008-11",7.7,
"EU27_2020","HUR","TOT","PC_LF","M","2008-12",7.9,
"EU27_2020","HUR","TOT","PC_LF","M","2009-01",8.4,
"EU27_2020","HUR","TOT","PC_LF","M","2009-02",8.7,
"EU27_2020","HUR","TOT","PC_LF","M","2009-03",8.9,
"EU27_2020","HUR","TOT","PC_LF","M","2009-04",9.1,
"EU27_2020","HUR","TOT","PC_LF","M","2009-05",9.2,
"EU27_2020","HUR","TOT","PC_LF","M","2009-06",9.3,
"EU27_2020","HUR","TOT","PC_LF","M","2009-07",9.4,
"EU27_2020","HUR","TOT","PC_LF","M","2009-08",9.5,
"EU27_2020","HUR","TOT","PC_LF","M","2009-09",9.7,
"EU27_2020","HUR","TOT","PC_LF","M","2009-10",9.7,
"EU27_2020","HUR","TOT","PC_LF","M","2009-11",9.8,
"EU27_2020","HUR","TOT","PC_LF","M","2009-12",9.9,
"EU27_2020","HUR","TOT","PC_LF","M","2010-01",10.1,
"EU27_2020","HUR","TOT","PC_LF","M","2010-02",10.1,
"EU27_2020","HUR","TOT","PC_LF","M","2010-03",10.1,
"EU27_2020","HUR","TOT","PC_LF","M","2010-04",10.2,
"EU27_2020","HUR","TOT","PC_LF","M","2010-05",10.1,
"EU27_2020","HUR","TOT","PC_LF","M","2010-06",10.1,
"EU27_2020","HUR","TOT","PC_LF","M","2010-07",10,
"EU27_2020","HUR","TOT","PC_LF","M","2010-08",10,
"EU27_2020","HUR","TOT","PC_LF","M","2010-09",10,
"EU27_2020","HUR","TOT","PC_LF","M","2010-10",10.1,
"EU27_2020","HUR","TOT","PC_LF","M","2010-11",10,
"EU27_2020","HUR","TOT","PC_LF","M","2010-12",10,
"EU27_2020","HUR","TOT","PC_LF","M","2011-01",10,
"EU27_2020","HUR","TOT","PC_LF","M","2011-02",9.9,
"EU27_2020","HUR","TOT","PC_LF","M","2011-03",9.9,
"EU27_2020","HUR","TOT","PC_LF","M","2011-04",9.9,
"EU27_2020","HUR","TOT","PC_LF","M","2011-05",9.9,
"EU27_2020","HUR","TOT","PC_LF","M","2011-06",9.9,
"EU27_2020","HUR","TOT","PC_LF","M","2011-07",10,
"EU27_2020","HUR","TOT","PC_LF","M","2011-08",10.1,
"EU27_2020","HUR","TOT","PC_LF","M","2011-09",10.2,
"EU27_2020","HUR","TOT","PC_LF","M","2011-10",10.3,
"EU27_2020","HUR","TOT","PC_LF","M","2011-11",10.4,
"EU27_2020","HUR","TOT","PC_LF","M","2011-12",10.5,
"EU27_2020","HUR","TOT","PC_LF","M","2012-01",10.6,
"EU27_2020","HUR","TOT","PC_LF","M","2012-02",10.7,
"EU27_2020","HUR","TOT","PC_LF","M","2012-03",10.8,
"EU27_2020","HUR","TOT","PC_LF","M","2012-04",10.9,
"EU27_2020","HUR","TOT","PC_LF","M","2012-05",11,
"EU27_2020","HUR","TOT","PC_LF","M","2012-06",11,
"EU27_2020","HUR","TOT","PC_LF","M","2012-07",11.1,
"EU27_2020","HUR","TOT","PC_LF","M","2012-08",11.2,
"EU27_2020","HUR","TOT","PC_LF","M","2012-09",11.2,
"EU27_2020","HUR","TOT","PC_LF","M","2012-10",11.4,
"EU27_2020","HUR","TOT","PC_LF","M","2012-11",11.5,
"EU27_2020","HUR","TOT","PC_LF","M","2012-12",11.5,
"EU27_2020","HUR","TOT","PC_LF","M","2013-01",11.7,
"EU27_2020","HUR","TOT","PC_LF","M","2013-02",11.7,
"EU27_2020","HUR","TOT","PC_LF","M","2013-03",11.7,
"EU27_2020","HUR","TOT","PC_LF","M","2013-04",11.7,
"EU27_2020","HUR","TOT","PC_LF","M","2013-05",11.6,
"EU27_2020","HUR","TOT","PC_LF","M","2013-06",11.6,
"EU27_2020","HUR","TOT","PC_LF","M","2013-07",11.5,
"EU27_2020","HUR","TOT","PC_LF","M","2013-08",11.5,
"EU27_2020","HUR","TOT","PC_LF","M","2013-09",11.5,
"EU27_2020","HUR","TOT","PC_LF","M","2013-10",11.5,
"EU27_2020","HUR","TOT","PC_LF","M","2013-11",11.5,
"EU27_2020","HUR","TOT","PC_LF","M","2013-12",11.4,
"EU27_2020","HUR","TOT","PC_LF","M","2014-01",11.4,
"EU27_2020","HUR","TOT","PC_LF","M","2014-02",11.4,
"EU27_2020","HUR","TOT","PC_LF","M","2014-03",11.3,
"EU27_2020","HUR","TOT","PC_LF","M","2014-04",11.2,
"EU27_2020","HUR","TOT","PC_LF","M","2014-05",11.1,
"EU27_2020","HUR","TOT","PC_LF","M","2014-06",11,
"EU27_2020","HUR","TOT","PC_LF","M","2014-07",10.9,
"EU27_2020","HUR","TOT","PC_LF","M","2014-08",10.8,
"EU27_2020","HUR","TOT","PC_LF","M","2014-09",10.8,
"EU27_2020","HUR","TOT","PC_LF","M","2014-10",10.8,
"EU27_2020","HUR","TOT","PC_LF","M","2014-11",10.9,
"EU27_2020","HUR","TOT","PC_LF","M","2014-12",10.7,
"EU27_2020","HUR","TOT","PC_LF","M","2015-01",10.6,
"EU27_2020","HUR","TOT","PC_LF","M","2015-02",10.6,
"EU27_2020","HUR","TOT","PC_LF","M","2015-03",10.5,
"EU27_2020","HUR","TOT","PC_LF","M","2015-04",10.4,
"EU27_2020","HUR","TOT","PC_LF","M","2015-05",10.3,
"EU27_2020","HUR","TOT","PC_LF","M","2015-06",10.3,
"EU27_2020","HUR","TOT","PC_LF","M","2015-07",10.1,
"EU27_2020","HUR","TOT","PC_LF","M","2015-08",10,
"EU27_2020","HUR","TOT","PC_LF","M","2015-09",9.9,
"EU27_2020","HUR","TOT","PC_LF","M","2015-10",9.9,
"EU27_2020","HUR","TOT","PC_LF","M","2015-11",9.8,
"EU27_2020","HUR","TOT","PC_LF","M","2015-12",9.8,
"EU27_2020","HUR","TOT","PC_LF","M","2016-01",9.7,
"EU27_2020","HUR","TOT","PC_LF","M","2016-02",9.6,
"EU27_2020","HUR","TOT","PC_LF","M","2016-03",9.5,
"EU27_2020","HUR","TOT","PC_LF","M","2016-04",9.4,
"EU27_2020","HUR","TOT","PC_LF","M","2016-05",9.4,
"EU27_2020","HUR","TOT","PC_LF","M","2016-06",9.3,
"EU27_2020","HUR","TOT","PC_LF","M","2016-07",9.2,
"EU27_2020","HUR","TOT","PC_LF","M","2016-08",9.1,
"EU27_2020","HUR","TOT","PC_LF","M","2016-09",9.1,
"EU27_2020","HUR","TOT","PC_LF","M","2016-10",9,
"EU27_2020","HUR","TOT","PC_LF","M","2016-11",9,
"EU27_2020","HUR","TOT","PC_LF","M","2016-12",8.8,
"EU27_2020","HUR","TOT","PC_LF","M","2017-01",8.7,
"EU27_2020","HUR","TOT","PC_LF","M","2017-02",8.7,
"EU27_2020","HUR","TOT","PC_LF","M","2017-03",8.6,
"EU27_2020","HUR","TOT","PC_LF","M","2017-04",8.4,
"EU27_2020","HUR","TOT","PC_LF","M","2017-05",8.4,
"EU27_2020","HUR","TOT","PC_LF","M","2017-06",8.3,
"EU27_2020","HUR","TOT","PC_LF","M","2017-07",8.2,
"EU27_2020","HUR","TOT","PC_LF","M","2017-08",8.2,
"EU27_2020","HUR","TOT","PC_LF","M","2017-09",8.1,
"EU27_2020","HUR","TOT","PC_LF","M","2017-10",8,
"EU27_2020","HUR","TOT","PC_LF","M","2017-11",7.9,
"EU27_2020","HUR","TOT","PC_LF","M","2017-12",7.8,
"EU27_2020","HUR","TOT","PC_LF","M","2018-01",7.8,
"EU27_2020","HUR","TOT","PC_LF","M","2018-02",7.7,
"EU27_2020","HUR","TOT","PC_LF","M","2018-03",7.6,
"EU27_2020","HUR","TOT","PC_LF","M","2018-04",7.6,
"EU27_2020","HUR","TOT","PC_LF","M","2018-05",7.4,
"EU27_2020","HUR","TOT","PC_LF","M","2018-06",7.4,
"EU27_2020","HUR","TOT","PC_LF","M","2018-07",7.3,
"EU27_2020","HUR","TOT","PC_LF","M","2018-08",7.2,
"EU27_2020","HUR","TOT","PC_LF","M","2018-09",7.2,
"EU27_2020","HUR","TOT","PC_LF","M","2018-10",7.2,
"EU27_2020","HUR","TOT","PC_LF","M","2018-11",7.1,
"EU27_2020","HUR","TOT","PC_LF","M","2018-12",7.1,
"EU27_2020","HUR","TOT","PC_LF","M","2019-01",7.1,
"EU27_2020","HUR","TOT","PC_LF","M","2019-02",7,
"EU27_2020","HUR","TOT","PC_LF","M","2019-03",7,
"EU27_2020","HUR","TOT","PC_LF","M","2019-04",6.9,
"EU27_2020","HUR","TOT","PC_LF","M","2019-05",6.8,
"EU27_2020","HUR","TOT","PC_LF","M","2019-06",6.7,
"EU27_2020","HUR","TOT","PC_LF","M","2019-07",6.8,
"EU27_2020","HUR","TOT","PC_LF","M","2019-08",6.7,
"EU27_2020","HUR","TOT","PC_LF","M","2019-09",6.7,
"EU27_2020","HUR","TOT","PC_LF","M","2019-10",6.7,
"EU27_2020","HUR","TOT","PC_LF","M","2019-11",6.7,
"EU27_2020","HUR","TOT","PC_LF","M","2019-12",6.7,
"EU27_2020","HUR","TOT","PC_LF","M","2020-01",6.7,
"EU27_2020","HUR","TOT","PC_LF","M","2020-02",6.6,
"EU27_2020","HUR","TOT","PC_LF","M","2020-03",6.5,
"EU27_2020","HUR","TOT","PC_LF","M","2020-04",6.8,
"EU27_2020","HUR","TOT","PC_LF","M","2020-05",7,
"EU27_2020","HUR","TOT","PC_LF","M","2020-06",7.4,
"EU27_2020","HUR","TOT","PC_LF","M","2020-07",7.7,
"EU27_2020","HUR","TOT","PC_LF","M","2020-08",7.8,
"EU27_2020","HUR","TOT","PC_LF","M","2020-09",7.7,
"EU27_2020","HUR","TOT","PC_LF","M","2020-10",7.6,
"EU27_2020","HUR","TOT","PC_LF","M","2020-11",7.4,
"EU27_2020","HUR","TOT","PC_LF","M","2020-12",7.5,
"EU27_2020","HUR","TOT","PC_LF","M","2021-01",7.5,
"EU27_2020","HUR","TOT","PC_LF","M","2021-02",7.5,
"EU27_2020","HUR","TOT","PC_LF","M","2021-03",7.5,
"EU27_2020","HUR","TOT","PC_LF","M","2021-04",7.5,
"EU27_2020","HUR","TOT","PC_LF","M","2021-05",7.3,
"EU27_2020","HUR","TOT","PC_LF","M","2021-06",7.1,
"EU27_2020","HUR","TOT","PC_LF","M","2021-07",7,
"EU27_2020","HUR","TOT","PC_LF","M","2021-08",6.9,
"EU27_2020","HUR","TOT","PC_LF","M","2021-09",6.7,
"EU27_2020","HUR","TOT","PC_LF","M","2021-10",6.6,
"EU27_2020","HUR","TOT","PC_LF","M","2021-11",6.5,
"EU27_2020","HUR","TOT","PC_LF","M","2021-12",6.4,
"EU27_2020","HUR","TOT","PC_LF","M","2022-01",6.3,
"EU27_2020","HUR","TOT","PC_LF","M","2022-02",6.2,
"EU27_2020","HUR","TOT","PC_LF","M","2022-03",6.2,
"EU27_2020","HUR","TOT","PC_LF","M","2022-04",6.1,
"EU27_2020","HUR","TOT","PC_LF","M","2022-05",6.1,
"EU27_2020","HUR","TOT","PC_LF","M","2022-06",6.1,
"EU27_2020","HUR","TOT","PC_LF","M","2022-07",6.1,
"EU27_2020","HUR","TOT","PC_LF","M","2022-08",6.1,
"EU27_2020","HUR","TOT","PC_LF","M","2022-09",6.1,
"EU27_2020","HUR","TOT","PC_LF","M","2022-10",6.1,
"EU27_2020","HUR","TOT","PC_LF","M","2022-11",6.1,
"EU27_2020","HUR","TOT","PC_LF","M","2022-12",6.1,
"EU27_2020","HUR","TOT","PC_LF","M","2023-01",6.1,
"EU27_2020","HUR","TOT","PC_LF","M","2023-02",6,
"DNK","HUR","MEN","PC_LF","Q","1983-Q1",7.8,
"DNK","HUR","MEN","PC_LF","Q","1983-Q2",8.066667,
"DNK","HUR","MEN","PC_LF","Q","1983-Q3",8,
"DNK","HUR","MEN","PC_LF","Q","1983-Q4",7.866667,
"DNK","HUR","MEN","PC_LF","Q","1984-Q1",7.7,
"DNK","HUR","MEN","PC_LF","Q","1984-Q2",7.333333,
"DNK","HUR","MEN","PC_LF","Q","1984-Q3",7.133333,
"DNK","HUR","MEN","PC_LF","Q","1984-Q4",6.733333,
"DNK","HUR","MEN","PC_LF","Q","1985-Q1",6.466667,
"DNK","HUR","MEN","PC_LF","Q","1985-Q2",5.966667,
"DNK","HUR","MEN","PC_LF","Q","1985-Q3",5.2,
"DNK","HUR","MEN","PC_LF","Q","1985-Q4",4.533333,
"DNK","HUR","MEN","PC_LF","Q","1986-Q1",3.933333,
"DNK","HUR","MEN","PC_LF","Q","1986-Q2",3.7,
"DNK","HUR","MEN","PC_LF","Q","1986-Q3",3.733333,
"DNK","HUR","MEN","PC_LF","Q","1986-Q4",3.9,
"DNK","HUR","MEN","PC_LF","Q","1987-Q1",4.166667,
"DNK","HUR","MEN","PC_LF","Q","1987-Q2",4.3,
"DNK","HUR","MEN","PC_LF","Q","1987-Q3",4.233333,
"DNK","HUR","MEN","PC_LF","Q","1987-Q4",4.333333,
"DNK","HUR","MEN","PC_LF","Q","1988-Q1",4.5,
"DNK","HUR","MEN","PC_LF","Q","1988-Q2",4.866667,
"DNK","HUR","MEN","PC_LF","Q","1988-Q3",5.233333,
"DNK","HUR","MEN","PC_LF","Q","1988-Q4",5.7,
"DNK","HUR","MEN","PC_LF","Q","1989-Q1",6.1,
"DNK","HUR","MEN","PC_LF","Q","1989-Q2",6.3,
"DNK","HUR","MEN","PC_LF","Q","1989-Q3",6.466667,
"DNK","HUR","MEN","PC_LF","Q","1989-Q4",6.6,
"DNK","HUR","MEN","PC_LF","Q","1990-Q1",6.666667,
"DNK","HUR","MEN","PC_LF","Q","1990-Q2",6.7,
"DNK","HUR","MEN","PC_LF","Q","1990-Q3",6.866667,
"DNK","HUR","MEN","PC_LF","Q","1990-Q4",6.9,
"DNK","HUR","MEN","PC_LF","Q","1991-Q1",6.933333,
"DNK","HUR","MEN","PC_LF","Q","1991-Q2",7.133333,
"DNK","HUR","MEN","PC_LF","Q","1991-Q3",7.366667,
"DNK","HUR","MEN","PC_LF","Q","1991-Q4",7.533333,
"DNK","HUR","MEN","PC_LF","Q","1992-Q1",7.633333,
"DNK","HUR","MEN","PC_LF","Q","1992-Q2",7.766667,
"DNK","HUR","MEN","PC_LF","Q","1992-Q3",8.1,
"DNK","HUR","MEN","PC_LF","Q","1992-Q4",8.7,
"DNK","HUR","MEN","PC_LF","Q","1993-Q1",9.3,
"DNK","HUR","MEN","PC_LF","Q","1993-Q2",9.666667,
"DNK","HUR","MEN","PC_LF","Q","1993-Q3",9.333333,
"DNK","HUR","MEN","PC_LF","Q","1993-Q4",8.7,
"DNK","HUR","MEN","PC_LF","Q","1994-Q1",7.9,
"DNK","HUR","MEN","PC_LF","Q","1994-Q2",7.3,
"DNK","HUR","MEN","PC_LF","Q","1994-Q3",6.833333,
"DNK","HUR","MEN","PC_LF","Q","1994-Q4",6.366667,
"DNK","HUR","MEN","PC_LF","Q","1995-Q1",5.9,
"DNK","HUR","MEN","PC_LF","Q","1995-Q2",5.6,
"DNK","HUR","MEN","PC_LF","Q","1995-Q3",5.6,
"DNK","HUR","MEN","PC_LF","Q","1995-Q4",5.5,
"DNK","HUR","MEN","PC_LF","Q","1996-Q1",5.633333,
"DNK","HUR","MEN","PC_LF","Q","1996-Q2",5.533333,
"DNK","HUR","MEN","PC_LF","Q","1996-Q3",5.2,
"DNK","HUR","MEN","PC_LF","Q","1996-Q4",4.933333,
"DNK","HUR","MEN","PC_LF","Q","1997-Q1",4.7,
"DNK","HUR","MEN","PC_LF","Q","1997-Q2",4.5,
"DNK","HUR","MEN","PC_LF","Q","1997-Q3",4.4,
"DNK","HUR","MEN","PC_LF","Q","1997-Q4",4.233333,
"DNK","HUR","MEN","PC_LF","Q","1998-Q1",3.9,
"DNK","HUR","MEN","PC_LF","Q","1998-Q2",3.833333,
"DNK","HUR","MEN","PC_LF","Q","1998-Q3",3.9,
"DNK","HUR","MEN","PC_LF","Q","1998-Q4",4.1,
"DNK","HUR","MEN","PC_LF","Q","1999-Q1",4.366667,
"DNK","HUR","MEN","PC_LF","Q","1999-Q2",4.4,
"DNK","HUR","MEN","PC_LF","Q","1999-Q3",4.666667,
"DNK","HUR","MEN","PC_LF","Q","1999-Q4",4.733333,
"DNK","HUR","MEN","PC_LF","Q","2000-Q1",4.433333,
"DNK","HUR","MEN","PC_LF","Q","2000-Q2",4.033333,
"DNK","HUR","MEN","PC_LF","Q","2000-Q3",3.533333,
"DNK","HUR","MEN","PC_LF","Q","2000-Q4",3.7,
"DNK","HUR","MEN","PC_LF","Q","2001-Q1",4.033333,
"DNK","HUR","MEN","PC_LF","Q","2001-Q2",3.7,
"DNK","HUR","MEN","PC_LF","Q","2001-Q3",4.3,
"DNK","HUR","MEN","PC_LF","Q","2001-Q4",4.466667,
"DNK","HUR","MEN","PC_LF","Q","2002-Q1",4.166667,
"DNK","HUR","MEN","PC_LF","Q","2002-Q2",4.2,
"DNK","HUR","MEN","PC_LF","Q","2002-Q3",4.566667,
"DNK","HUR","MEN","PC_LF","Q","2002-Q4",4.3,
"DNK","HUR","MEN","PC_LF","Q","2003-Q1",4.166667,
"DNK","HUR","MEN","PC_LF","Q","2003-Q2",5.066667,
"DNK","HUR","MEN","PC_LF","Q","2003-Q3",4.933333,
"DNK","HUR","MEN","PC_LF","Q","2003-Q4",5.333333,
"DNK","HUR","MEN","PC_LF","Q","2004-Q1",4.933333,
"DNK","HUR","MEN","PC_LF","Q","2004-Q2",5.133333,
"DNK","HUR","MEN","PC_LF","Q","2004-Q3",5.433333,
"DNK","HUR","MEN","PC_LF","Q","2004-Q4",4.766667,
"DNK","HUR","MEN","PC_LF","Q","2005-Q1",4.966667,
"DNK","HUR","MEN","PC_LF","Q","2005-Q2",4.4,
"DNK","HUR","MEN","PC_LF","Q","2005-Q3",4.233333,
"DNK","HUR","MEN","PC_LF","Q","2005-Q4",3.933333,
"DNK","HUR","MEN","PC_LF","Q","2006-Q1",3.433333,
"DNK","HUR","MEN","PC_LF","Q","2006-Q2",3.533333,
