"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","UNEMPEDU","BUPPSRY","PC_25_64","A","2020",11.690695,
"AUT","UNEMPEDU","BUPPSRY","PC_25_64","A","2021",13.60335,
"AUT","UNEMPEDU","TRY","PC_25_64","A","2004",3.2861626,
"AUT","UNEMPEDU","TRY","PC_25_64","A","2005",2.9522088,
"AUT","UNEMPEDU","TRY","PC_25_64","A","2006",2.8467238,
"AUT","UNEMPEDU","TRY","PC_25_64","A","2007",2.5788171,
"AUT","UNEMPEDU","TRY","PC_25_64","A","2008",2.1091042,
"AUT","UNEMPEDU","TRY","PC_25_64","A","2009",2.7154391,
"AUT","UNEMPEDU","TRY","PC_25_64","A","2010",2.8150249,
"AUT","UNEMPEDU","TRY","PC_25_64","A","2011",2.6583915,
"AUT","UNEMPEDU","TRY","PC_25_64","A","2012",2.7895076,
"AUT","UNEMPEDU","TRY","PC_25_64","A","2013",3.4869184,
"AUT","UNEMPEDU","TRY","PC_25_64","A","2014",3.7369502,
"AUT","UNEMPEDU","TRY","PC_25_64","A","2015",3.5914114,
"AUT","UNEMPEDU","TRY","PC_25_64","A","2016",3.4075601,
"AUT","UNEMPEDU","TRY","PC_25_64","A","2017",2.9824064,
"AUT","UNEMPEDU","TRY","PC_25_64","A","2018",2.9675856,
"AUT","UNEMPEDU","TRY","PC_25_64","A","2019",2.8301337,
"AUT","UNEMPEDU","TRY","PC_25_64","A","2020",3.1800914,
"AUT","UNEMPEDU","TRY","PC_25_64","A","2021",3.8150887,
"AUT","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2004",4.5093989,
"AUT","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2005",4.4573798,
"AUT","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2006",4.2839327,
"AUT","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2007",3.8810027,
"AUT","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2008",3.3056886,
"AUT","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2009",4.2781534,
"AUT","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2010",3.9608867,
"AUT","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2011",3.7326627,
"AUT","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2012",4.0155025,
"AUT","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2013",4.4105725,
"AUT","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2014",4.5133271,
"AUT","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2015",4.9086285,
"AUT","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2016",5.2282047,
"AUT","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2017",4.7288117,
"AUT","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2018",3.8333592,
"AUT","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2019",3.6240354,
"AUT","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2020",4.5194116,
"AUT","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2021",5.3739662,
"BEL","UNEMPEDU","BUPPSRY","PC_25_64","A","1989",11.10324,
"BEL","UNEMPEDU","BUPPSRY","PC_25_64","A","1991",11.760656,
"BEL","UNEMPEDU","BUPPSRY","PC_25_64","A","1992",12.987939,
"BEL","UNEMPEDU","BUPPSRY","PC_25_64","A","1994",12.496185,
"BEL","UNEMPEDU","BUPPSRY","PC_25_64","A","1995",13.415153,
"BEL","UNEMPEDU","BUPPSRY","PC_25_64","A","2000",9.7989807,
"BEL","UNEMPEDU","BUPPSRY","PC_25_64","A","2001",8.486496,
"BEL","UNEMPEDU","BUPPSRY","PC_25_64","A","2002",10.250172,
"BEL","UNEMPEDU","BUPPSRY","PC_25_64","A","2003",10.669488,
"BEL","UNEMPEDU","BUPPSRY","PC_25_64","A","2004",11.68256,
"BEL","UNEMPEDU","BUPPSRY","PC_25_64","A","2005",12.385032,
"BEL","UNEMPEDU","BUPPSRY","PC_25_64","A","2006",12.294965,
"BEL","UNEMPEDU","BUPPSRY","PC_25_64","A","2007",11.348168,
"BEL","UNEMPEDU","BUPPSRY","PC_25_64","A","2008",10.837299,
"BEL","UNEMPEDU","BUPPSRY","PC_25_64","A","2009",11.880765,
"BEL","UNEMPEDU","BUPPSRY","PC_25_64","A","2010",13.192152,
"BEL","UNEMPEDU","BUPPSRY","PC_25_64","A","2011",12.060158,
"BEL","UNEMPEDU","BUPPSRY","PC_25_64","A","2012",12.079521,
"BEL","UNEMPEDU","BUPPSRY","PC_25_64","A","2013",13.54963,
"BEL","UNEMPEDU","BUPPSRY","PC_25_64","A","2014",14.292768,
"BEL","UNEMPEDU","BUPPSRY","PC_25_64","A","2015",14.779063,
"BEL","UNEMPEDU","BUPPSRY","PC_25_64","A","2016",14.457345,
"BEL","UNEMPEDU","BUPPSRY","PC_25_64","A","2017",13.05376,
"BEL","UNEMPEDU","BUPPSRY","PC_25_64","A","2018",11.8891,
"BEL","UNEMPEDU","BUPPSRY","PC_25_64","A","2019",10.406223,
"BEL","UNEMPEDU","BUPPSRY","PC_25_64","A","2020",10.655137,
"BEL","UNEMPEDU","BUPPSRY","PC_25_64","A","2021",12.871362,
"BEL","UNEMPEDU","TRY","PC_25_64","A","1989",2.3738766,
"BEL","UNEMPEDU","TRY","PC_25_64","A","1991",1.9948089,
"BEL","UNEMPEDU","TRY","PC_25_64","A","1992",2.2412903,
"BEL","UNEMPEDU","TRY","PC_25_64","A","1994",3.6842854,
"BEL","UNEMPEDU","TRY","PC_25_64","A","1995",3.5782819,
"BEL","UNEMPEDU","TRY","PC_25_64","A","2000",2.6897163,
"BEL","UNEMPEDU","TRY","PC_25_64","A","2001",2.7371566,
"BEL","UNEMPEDU","TRY","PC_25_64","A","2002",3.4992728,
"BEL","UNEMPEDU","TRY","PC_25_64","A","2003",3.5410795,
"BEL","UNEMPEDU","TRY","PC_25_64","A","2004",3.8578157,
"BEL","UNEMPEDU","TRY","PC_25_64","A","2005",3.7240489,
"BEL","UNEMPEDU","TRY","PC_25_64","A","2006",3.7447767,
"BEL","UNEMPEDU","TRY","PC_25_64","A","2007",3.296278,
"BEL","UNEMPEDU","TRY","PC_25_64","A","2008",3.1748703,
"BEL","UNEMPEDU","TRY","PC_25_64","A","2009",3.7978325,
"BEL","UNEMPEDU","TRY","PC_25_64","A","2010",4.0182867,
"BEL","UNEMPEDU","TRY","PC_25_64","A","2011",3.3865616,
"BEL","UNEMPEDU","TRY","PC_25_64","A","2012",3.4334509,
"BEL","UNEMPEDU","TRY","PC_25_64","A","2013",4.2597585,
"BEL","UNEMPEDU","TRY","PC_25_64","A","2014",4.1812348,
"BEL","UNEMPEDU","TRY","PC_25_64","A","2015",4.1076717,
"BEL","UNEMPEDU","TRY","PC_25_64","A","2016",3.7356656,
"BEL","UNEMPEDU","TRY","PC_25_64","A","2017",3.8462749,
"BEL","UNEMPEDU","TRY","PC_25_64","A","2018",3.1575096,
"BEL","UNEMPEDU","TRY","PC_25_64","A","2019",2.8982859,
"BEL","UNEMPEDU","TRY","PC_25_64","A","2020",3.1517932,
"BEL","UNEMPEDU","TRY","PC_25_64","A","2021",3.1590858,
"BEL","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","1989",4.6986365,
"BEL","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","1991",4.2379837,
"BEL","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","1992",4.6806836,
"BEL","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","1994",7.1125817,
"BEL","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","1995",7.4997673,
"BEL","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2000",5.2612224,
"BEL","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2001",5.4699497,
"BEL","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2002",6.0409765,
"BEL","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2003",6.7225633,
"BEL","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2004",6.854125,
"BEL","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2005",6.876792,
"BEL","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2006",6.7184639,
"BEL","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2007",6.1968522,
"BEL","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2008",5.7245617,
"BEL","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2009",6.4828415,
"BEL","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2010",6.5756721,
"BEL","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2011",5.6635413,
"BEL","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2012",6.7042727,
"BEL","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2013",6.8222361,
"BEL","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2014",7.2915735,
"BEL","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2015",7.5088267,
"BEL","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2016",6.9744177,
"BEL","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2017",6.1271291,
"BEL","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2018",5.0862646,
"BEL","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2019",4.5967746,
"BEL","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2020",4.9046521,
"BEL","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2021",5.8026814,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","1981",7.8772941,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","1990",11.088083,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","1991",13.766048,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","1992",15.265737,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","1993",15.216512,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","1994",14.338085,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","1995",13.307493,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","1996",13.384065,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","1997",12.780899,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","1998",11.852207,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","1999",10.853478,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","2000",10.154639,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","2001",10.341034,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","2002",10.933187,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","2003",10.896708,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","2004",10.040627,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","2005",9.7093382,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","2006",9.2834892,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","2007",9.4895287,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","2008",9.1333332,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","2009",12.630118,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","2010",12.372635,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","2011",11.521085,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","2012",10.602593,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","2013",10.996836,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","2014",10.59216,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","2015",10.402098,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","2016",10.88314,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","2017",9.860465,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","2018",8.8845015,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","2019",8.6481113,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","2020",12.312634,
"CAN","UNEMPEDU","BUPPSRY","PC_25_64","A","2021",11.225658,
"CAN","UNEMPEDU","TRY","PC_25_64","A","1981",3.5030773,
"CAN","UNEMPEDU","TRY","PC_25_64","A","1990",4.266068,
"CAN","UNEMPEDU","TRY","PC_25_64","A","1991",5.731441,
"CAN","UNEMPEDU","TRY","PC_25_64","A","1992",6.2664561,
"CAN","UNEMPEDU","TRY","PC_25_64","A","1993",6.8103023,
"CAN","UNEMPEDU","TRY","PC_25_64","A","1994",6.2864842,
"CAN","UNEMPEDU","TRY","PC_25_64","A","1995",5.6020603,
"CAN","UNEMPEDU","TRY","PC_25_64","A","1996",5.8872132,
"CAN","UNEMPEDU","TRY","PC_25_64","A","1997",5.3901539,
"CAN","UNEMPEDU","TRY","PC_25_64","A","1998",4.684854,
"CAN","UNEMPEDU","TRY","PC_25_64","A","1999",4.5273452,
"CAN","UNEMPEDU","TRY","PC_25_64","A","2000",4.0309806,
"CAN","UNEMPEDU","TRY","PC_25_64","A","2001",4.680213,
"CAN","UNEMPEDU","TRY","PC_25_64","A","2002",5.0679455,
"CAN","UNEMPEDU","TRY","PC_25_64","A","2003",5.1101589,
"CAN","UNEMPEDU","TRY","PC_25_64","A","2004",4.7597599,
"CAN","UNEMPEDU","TRY","PC_25_64","A","2005",4.5952177,
"CAN","UNEMPEDU","TRY","PC_25_64","A","2006",4.0782123,
"CAN","UNEMPEDU","TRY","PC_25_64","A","2007",3.8776331,
"CAN","UNEMPEDU","TRY","PC_25_64","A","2008",4.0888772,
"CAN","UNEMPEDU","TRY","PC_25_64","A","2009",5.359427,
"CAN","UNEMPEDU","TRY","PC_25_64","A","2010",5.4658384,
"CAN","UNEMPEDU","TRY","PC_25_64","A","2011",5.0565214,
"CAN","UNEMPEDU","TRY","PC_25_64","A","2012",4.9381261,
"CAN","UNEMPEDU","TRY","PC_25_64","A","2013",4.782208,
"CAN","UNEMPEDU","TRY","PC_25_64","A","2014",4.7500281,
"CAN","UNEMPEDU","TRY","PC_25_64","A","2015",4.7052402,
"CAN","UNEMPEDU","TRY","PC_25_64","A","2016",4.9142132,
"CAN","UNEMPEDU","TRY","PC_25_64","A","2017",4.5345812,
"CAN","UNEMPEDU","TRY","PC_25_64","A","2018",4.1914959,
"CAN","UNEMPEDU","TRY","PC_25_64","A","2019",4.008172,
"CAN","UNEMPEDU","TRY","PC_25_64","A","2020",6.6881471,
"CAN","UNEMPEDU","TRY","PC_25_64","A","2021",5.4121566,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","1981",5.2329235,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","1990",7.0677929,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","1991",9.0257025,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","1992",9.9648304,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","1993",10.589812,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","1994",9.5190182,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","1995",8.8602581,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","1996",8.9066458,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","1997",8.0798292,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","1998",7.4732418,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","1999",6.6628699,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2000",5.9194655,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2001",6.2790265,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2002",6.6861529,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2003",6.437613,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2004",6.0988622,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2005",5.8665233,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2006",5.6982632,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2007",5.4267745,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2008",5.4972425,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2009",8.0808077,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2010",7.5875487,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2011",6.9155555,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2012",6.623353,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2013",6.6283455,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2014",6.5386705,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2015",6.8401489,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2016",7.0350809,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2017",6.4040327,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2018",5.8278146,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2019",5.7609963,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2020",9.4813938,
"CAN","UNEMPEDU","UPPSRY_NTRY","PC_25_64","A","2021",7.7252345,
"CZE","UNEMPEDU","BUPPSRY","PC_25_64","A","1994",6.7633028,
"CZE","UNEMPEDU","BUPPSRY","PC_25_64","A","1995",7.7264738,
"CZE","UNEMPEDU","BUPPSRY","PC_25_64","A","1997",12.130811,
"CZE","UNEMPEDU","BUPPSRY","PC_25_64","A","1998",14.541395,
"CZE","UNEMPEDU","BUPPSRY","PC_25_64","A","1999",18.808781,
"CZE","UNEMPEDU","BUPPSRY","PC_25_64","A","2000",19.320858,
"CZE","UNEMPEDU","BUPPSRY","PC_25_64","A","2001",19.183723,
"CZE","UNEMPEDU","BUPPSRY","PC_25_64","A","2002",18.759121,
"CZE","UNEMPEDU","BUPPSRY","PC_25_64","A","2003",18.250673,
"CZE","UNEMPEDU","BUPPSRY","PC_25_64","A","2004",23.020641,
"CZE","UNEMPEDU","BUPPSRY","PC_25_64","A","2005",24.383869,
"CZE","UNEMPEDU","BUPPSRY","PC_25_64","A","2006",22.337151,
"CZE","UNEMPEDU","BUPPSRY","PC_25_64","A","2007",19.065001,
"CZE","UNEMPEDU","BUPPSRY","PC_25_64","A","2008",17.279306,
"CZE","UNEMPEDU","BUPPSRY","PC_25_64","A","2009",21.792582,
"CZE","UNEMPEDU","BUPPSRY","PC_25_64","A","2010",22.72694,
"CZE","UNEMPEDU","BUPPSRY","PC_25_64","A","2011",21.566078,
