SUBJECT,TIME,Value,Flag Codes
TOT,1989-11,9.6,
TOT,1989-12,9.6,
TOT,1990-01,9.5,
TOT,1990-02,9.5,
TOT,1990-03,9.5,
TOT,1990-04,9.4,
TOT,1990-05,9.4,
TOT,1990-06,9.4,
TOT,1990-07,9.3,
TOT,1990-08,9.3,
TOT,1990-09,9.3,
TOT,1990-10,9.3,
TOT,1990-11,9.3,
TOT,1990-12,9.3,
TOT,1991-01,9.2,
TOT,1991-02,9.3,
TOT,1991-03,9.3,
TOT,1991-04,9.4,
TOT,1991-05,9.4,
TOT,1991-06,9.5,
TOT,1991-07,9.6,
TOT,1991-08,9.7,
TOT,1991-09,9.8,
TOT,1991-10,9.9,
TOT,1991-11,10.0,
TOT,1991-12,10.1,
TOT,1992-01,10.2,
TOT,1992-02,10.3,
TOT,1992-03,10.3,
TOT,1992-04,10.4,
TOT,1992-05,10.5,
TOT,1992-06,10.6,
TOT,1992-07,10.7,
TOT,1992-08,10.8,
TOT,1992-09,10.9,
TOT,1992-10,10.9,
TOT,1992-11,11.0,
TOT,1992-12,11.1,
TOT,1993-01,11.2,
TOT,1993-02,11.3,
TOT,1993-03,11.4,
TOT,1993-04,11.6,
TOT,1993-05,11.7,
TOT,1993-06,11.8,
TOT,1993-07,11.9,
TOT,1993-08,12.0,
TOT,1993-09,12.2,
TOT,1993-10,12.3,
TOT,1993-11,12.4,
TOT,1993-12,12.4,
TOT,1994-01,12.5,
TOT,1994-02,12.5,
TOT,1994-03,12.5,
TOT,1994-04,12.5,
TOT,1994-05,12.4,
TOT,1994-06,12.3,
TOT,1994-07,12.3,
TOT,1994-08,12.2,
TOT,1994-09,12.1,
TOT,1994-10,12.1,
TOT,1994-11,12.0,
TOT,1994-12,11.9,
TOT,1995-01,11.8,
TOT,1995-02,11.8,
TOT,1995-03,11.8,
TOT,1995-04,11.8,
TOT,1995-05,11.9,
TOT,1995-06,11.9,
TOT,1995-07,11.9,
TOT,1995-08,12.0,
TOT,1995-09,12.1,
TOT,1995-10,12.1,
TOT,1995-11,12.2,
TOT,1995-12,12.2,
TOT,1996-01,12.3,
TOT,1996-02,12.3,
TOT,1996-03,12.3,
TOT,1996-04,12.3,
TOT,1996-05,12.4,
TOT,1996-06,12.4,
TOT,1996-07,12.4,
TOT,1996-08,12.4,
TOT,1996-09,12.5,
TOT,1996-10,12.5,
TOT,1996-11,12.5,
TOT,1996-12,12.5,
TOT,1997-01,12.5,
TOT,1997-02,12.5,
TOT,1997-03,12.5,
TOT,1997-04,12.4,
TOT,1997-05,12.4,
TOT,1997-06,12.4,
TOT,1997-07,12.4,
TOT,1997-08,12.3,
TOT,1997-09,12.3,
TOT,1997-10,12.2,
TOT,1997-11,12.2,
TOT,1997-12,12.1,
TOT,1998-01,12.1,
TOT,1998-02,12.0,
TOT,1998-03,12.0,
TOT,1998-04,12.0,
TOT,1998-05,12.1,
TOT,1998-06,12.1,
TOT,1998-07,12.1,
TOT,1998-08,12.1,
TOT,1998-09,12.1,
TOT,1998-10,12.0,
TOT,1998-11,12.0,
TOT,1998-12,12.0,
TOT,1999-01,12.0,
TOT,1999-02,12.0,
TOT,1999-03,11.8,
TOT,1999-04,11.7,
TOT,1999-05,11.5,
TOT,1999-06,11.4,
TOT,1999-07,11.3,
TOT,1999-08,11.1,
TOT,1999-09,11.0,
TOT,1999-10,10.8,
TOT,1999-11,10.7,
TOT,1999-12,10.5,
TOT,2000-01,10.4,
TOT,2000-02,10.2,
TOT,2000-03,10.1,
TOT,2000-04,9.9,
TOT,2000-05,9.7,
TOT,2000-06,9.5,
TOT,2000-07,9.4,
TOT,2000-08,9.3,
TOT,2000-09,9.1,
TOT,2000-10,9.0,
TOT,2000-11,8.9,
TOT,2000-12,8.8,
TOT,2001-01,8.7,
TOT,2001-02,8.7,
TOT,2001-03,8.7,
TOT,2001-04,8.7,
TOT,2001-05,8.7,
TOT,2001-06,8.8,
TOT,2001-07,8.8,
TOT,2001-08,8.8,
TOT,2001-09,8.8,
TOT,2001-10,8.8,
TOT,2001-11,8.8,
TOT,2001-12,8.8,
TOT,2002-01,8.8,
TOT,2002-02,8.8,
TOT,2002-03,8.7,
TOT,2002-04,8.7,
TOT,2002-05,8.6,
TOT,2002-06,8.6,
TOT,2002-07,8.6,
TOT,2002-08,8.6,
TOT,2002-09,8.6,
TOT,2002-10,8.6,
TOT,2002-11,8.6,
TOT,2002-12,8.5,B
TOT,2003-01,8.2,
TOT,2003-02,8.3,
TOT,2003-03,8.4,
TOT,2003-04,8.5,
TOT,2003-05,8.5,
TOT,2003-06,8.5,
TOT,2003-07,8.5,
TOT,2003-08,8.3,
TOT,2003-09,8.5,
TOT,2003-10,8.7,
TOT,2003-11,8.8,
TOT,2003-12,9.0,
TOT,2004-01,8.9,
TOT,2004-02,8.9,
TOT,2004-03,8.9,
TOT,2004-04,8.8,
TOT,2004-05,8.8,
TOT,2004-06,8.8,
TOT,2004-07,8.8,
TOT,2004-08,8.9,
TOT,2004-09,8.9,
TOT,2004-10,8.9,
TOT,2004-11,9.0,
TOT,2004-12,8.9,
TOT,2005-01,8.7,
TOT,2005-02,8.6,
TOT,2005-03,8.6,
TOT,2005-04,8.7,
TOT,2005-05,8.8,
TOT,2005-06,8.9,
TOT,2005-07,8.9,
TOT,2005-08,9.0,
TOT,2005-09,9.0,
TOT,2005-10,9.1,
TOT,2005-11,9.1,
TOT,2005-12,9.1,
TOT,2006-01,9.2,
TOT,2006-02,9.2,
TOT,2006-03,9.1,
TOT,2006-04,9.0,
TOT,2006-05,8.9,
TOT,2006-06,8.9,
TOT,2006-07,9.0,
TOT,2006-08,9.0,
TOT,2006-09,8.8,
TOT,2006-10,8.5,
TOT,2006-11,8.3,
TOT,2006-12,8.3,
TOT,2007-01,8.5,
TOT,2007-02,8.5,
TOT,2007-03,8.4,
TOT,2007-04,8.2,
TOT,2007-05,8.1,
TOT,2007-06,8.0,
TOT,2007-07,8.1,
TOT,2007-08,8.0,
TOT,2007-09,7.9,
TOT,2007-10,7.7,
TOT,2007-11,7.5,
TOT,2007-12,7.3,
TOT,2008-01,7.2,
TOT,2008-02,7.1,
TOT,2008-03,7.1,
TOT,2008-04,7.2,
TOT,2008-05,7.3,
TOT,2008-06,7.4,
TOT,2008-07,7.5,
TOT,2008-08,7.5,
TOT,2008-09,7.6,
TOT,2008-10,7.6,
TOT,2008-11,7.8,
TOT,2008-12,8.0,
TOT,2009-01,8.2,
TOT,2009-02,8.6,
TOT,2009-03,8.9,
TOT,2009-04,9.1,
TOT,2009-05,9.2,
TOT,2009-06,9.2,
TOT,2009-07,9.1,
TOT,2009-08,9.2,
TOT,2009-09,9.3,
TOT,2009-10,9.5,
TOT,2009-11,9.6,
TOT,2009-12,9.5,
TOT,2010-01,9.5,
TOT,2010-02,9.4,
TOT,2010-03,9.3,
TOT,2010-04,9.3,
TOT,2010-05,9.3,
TOT,2010-06,9.2,
TOT,2010-07,9.2,
TOT,2010-08,9.2,
TOT,2010-09,9.2,
TOT,2010-10,9.2,
TOT,2010-11,9.2,
TOT,2010-12,9.2,
TOT,2011-01,9.2,
TOT,2011-02,9.2,
TOT,2011-03,9.1,
TOT,2011-04,9.1,
TOT,2011-05,9.1,
TOT,2011-06,9.1,
TOT,2011-07,9.2,
TOT,2011-08,9.2,
TOT,2011-09,9.2,
TOT,2011-10,9.3,
TOT,2011-11,9.4,
TOT,2011-12,9.4,
TOT,2012-01,9.5,
TOT,2012-02,9.5,
TOT,2012-03,9.5,
TOT,2012-04,9.6,
TOT,2012-05,9.7,
TOT,2012-06,9.7,
TOT,2012-07,9.7,
TOT,2012-08,9.7,
TOT,2012-09,9.8,
TOT,2012-10,10.0,
TOT,2012-11,10.2,
TOT,2012-12,10.3,
TOT,2013-01,10.4,
TOT,2013-02,10.4,
TOT,2013-03,10.4,
TOT,2013-04,10.5,
TOT,2013-05,10.4,
TOT,2013-06,10.4,
TOT,2013-07,10.3,
TOT,2013-08,10.1,
TOT,2013-09,10.2,
TOT,2013-10,10.1,
TOT,2013-11,10.2,
TOT,2013-12,10.2,
TOT,2014-01,10.2,
TOT,2014-02,10.2,
TOT,2014-03,10.2,
TOT,2014-04,10.1,
TOT,2014-05,10.1,
TOT,2014-06,10.2,
TOT,2014-07,10.2,
TOT,2014-08,10.2,
TOT,2014-09,10.3,
TOT,2014-10,10.4,
TOT,2014-11,10.5,
TOT,2014-12,10.5,
TOT,2015-01,10.4,
TOT,2015-02,10.3,
TOT,2015-03,10.4,
TOT,2015-04,10.4,
TOT,2015-05,10.5,
TOT,2015-06,10.4,
TOT,2015-07,10.3,
TOT,2015-08,10.3,
TOT,2015-09,10.3,
TOT,2015-10,10.3,
TOT,2015-11,10.3,
TOT,2015-12,10.2,
TOT,2016-01,10.3,
TOT,2016-02,10.4,
TOT,2016-03,10.2,
TOT,2016-04,10.1,
TOT,2016-05,10.0,
TOT,2016-06,9.9,
TOT,2016-07,9.8,
TOT,2016-08,9.9,
TOT,2016-09,9.9,
TOT,2016-10,10.1,
TOT,2016-11,10.1,
TOT,2016-12,10.0,
TOT,2017-01,9.7,
TOT,2017-02,9.6,
TOT,2017-03,9.6,
TOT,2017-04,9.5,
TOT,2017-05,9.5,
TOT,2017-06,9.5,
TOT,2017-07,9.6,
TOT,2017-08,9.5,
TOT,2017-09,9.3,
TOT,2017-10,9.1,
TOT,2017-11,9.0,
TOT,2017-12,9.0,
TOT,2018-01,9.2,
TOT,2018-02,9.3,
TOT,2018-03,9.3,
TOT,2018-04,9.2,
TOT,2018-05,9.1,
TOT,2018-06,9.0,
TOT,2018-07,9.0,
TOT,2018-08,8.9,
TOT,2018-09,8.8,
TOT,2018-10,8.8,
TOT,2018-11,8.8,
TOT,2018-12,8.8,
TOT,2019-01,8.8,
TOT,2019-02,8.7,
TOT,2019-03,8.7,
TOT,2019-04,8.5,
TOT,2019-05,8.5,
TOT,2019-06,8.5,
TOT,2019-07,8.4,
TOT,2019-08,8.3,
TOT,2019-09,8.2,
TOT,2019-10,8.2,
TOT,2019-11,8.2,
TOT,2019-12,8.2,
TOT,2020-01,8.2,
TOT,2020-02,7.8,
TOT,2020-03,7.6,
TOT,2020-04,7.6,
TOT,2020-05,7.0,
TOT,2020-06,7.4,
TOT,2020-07,8.6,
TOT,2020-08,9.0,
TOT,2020-09,8.9,
TOT,2020-10,8.3,
TOT,2020-11,8.1,
TOT,2020-12,7.9,
TOT,2021-01,8.0,
TOT,2021-02,8.2,
TOT,2021-03,8.2,
TOT,2021-04,8.2,
TOT,2021-05,8.0,
TOT,2021-06,7.9,
TOT,2021-07,7.9,
TOT,2021-08,7.8,
TOT,2021-09,7.7,
TOT,2021-10,7.5,
TOT,2021-11,7.4,
TOT,2021-12,7.4,
TOT,2022-01,7.3,
TOT,2022-02,7.3,
TOT,2022-03,7.4,
TOT,2022-04,7.5,
TOT,2022-05,7.5,
TOT,2022-06,7.5,
TOT,2022-07,7.3,
TOT,2022-08,7.2,
TOT,2022-09,7.1,
TOT,2022-10,7.2,
TOT,2022-11,7.2,
TOT,2022-12,7.2,
TOT,2023-01,7.1,
TOT,2023-02,7.0,
MEN,1983-01,6.5,
MEN,1983-02,6.2,
MEN,1983-03,6.1,
MEN,1983-04,6.4,
MEN,1983-05,6.6,
MEN,1983-06,6.9,
MEN,1983-07,7.0,
MEN,1983-08,7.2,
MEN,1983-09,7.3,
MEN,1983-10,7.4,
MEN,1983-11,7.5,
MEN,1983-12,7.7,
MEN,1984-01,7.7,
MEN,1984-02,7.8,
MEN,1984-03,7.9,
MEN,1984-04,8.0,
MEN,1984-05,8.1,
MEN,1984-06,8.2,
MEN,1984-07,8.3,
MEN,1984-08,8.4,
MEN,1984-09,8.5,
MEN,1984-10,8.6,
MEN,1984-11,8.6,
MEN,1984-12,8.7,
MEN,1985-01,8.6,
MEN,1985-02,8.6,
MEN,1985-03,8.6,
MEN,1985-04,8.6,
MEN,1985-05,8.7,
MEN,1985-06,8.7,
MEN,1985-07,8.7,
MEN,1985-08,8.8,
MEN,1985-09,8.8,
MEN,1985-10,8.9,
MEN,1985-11,8.9,
MEN,1985-12,8.9,
MEN,1986-01,8.8,
MEN,1986-02,8.8,
MEN,1986-03,8.8,
MEN,1986-04,8.8,
MEN,1986-05,8.8,
MEN,1986-06,8.8,
MEN,1986-07,8.8,
MEN,1986-08,8.8,
MEN,1986-09,8.8,
MEN,1986-10,8.9,
MEN,1986-11,8.9,
MEN,1986-12,8.9,
MEN,1987-01,8.8,
MEN,1987-02,8.7,
MEN,1987-03,8.7,
MEN,1987-04,8.7,
MEN,1987-05,8.7,
MEN,1987-06,8.6,
MEN,1987-07,8.6,
MEN,1987-08,8.6,
MEN,1987-09,8.6,
MEN,1987-10,8.6,
MEN,1987-11,8.5,
MEN,1987-12,8.5,
MEN,1988-01,8.4,
MEN,1988-02,8.3,
MEN,1988-03,8.2,
MEN,1988-04,8.2,
MEN,1988-05,8.1,
MEN,1988-06,8.0,
MEN,1988-07,7.9,
MEN,1988-08,7.9,
MEN,1988-09,7.8,
MEN,1988-10,7.7,
MEN,1988-11,7.7,
MEN,1988-12,7.6,
MEN,1989-01,7.5,
MEN,1989-02,7.5,
MEN,1989-03,7.4,
MEN,1989-04,7.4,
MEN,1989-05,7.4,
MEN,1989-06,7.4,
MEN,1989-07,7.4,
MEN,1989-08,7.4,
MEN,1989-09,7.4,
MEN,1989-10,7.4,
MEN,1989-11,7.4,
MEN,1989-12,7.4,
MEN,1990-01,7.4,
MEN,1990-02,7.3,
MEN,1990-03,7.3,
MEN,1990-04,7.3,
MEN,1990-05,7.3,
MEN,1990-06,7.3,
MEN,1990-07,7.3,
MEN,1990-08,7.3,
MEN,1990-09,7.3,
MEN,1990-10,7.3,
MEN,1990-11,7.3,
MEN,1990-12,7.3,
MEN,1991-01,7.3,
MEN,1991-02,7.3,
MEN,1991-03,7.4,
MEN,1991-04,7.4,
MEN,1991-05,7.5,
MEN,1991-06,7.5,
MEN,1991-07,7.6,
MEN,1991-08,7.7,
MEN,1991-09,7.8,
MEN,1991-10,7.9,
MEN,1991-11,8.0,
MEN,1991-12,8.0,
MEN,1992-01,8.1,
MEN,1992-02,8.2,
MEN,1992-03,8.3,
MEN,1992-04,8.4,
MEN,1992-05,8.5,
MEN,1992-06,8.6,
MEN,1992-07,8.8,
MEN,1992-08,8.9,
MEN,1992-09,9.0,
MEN,1992-10,9.1,
MEN,1992-11,9.3,
MEN,1992-12,9.4,
MEN,1993-01,9.5,
MEN,1993-02,9.6,
MEN,1993-03,9.8,
MEN,1993-04,9.9,
MEN,1993-05,10.0,
MEN,1993-06,10.2,
MEN,1993-07,10.3,
MEN,1993-08,10.5,
MEN,1993-09,10.6,
MEN,1993-10,10.7,
MEN,1993-11,10.8,
MEN,1993-12,10.9,
MEN,1994-01,11.0,
MEN,1994-02,11.0,
MEN,1994-03,11.0,
MEN,1994-04,10.9,
MEN,1994-05,10.8,
MEN,1994-06,10.7,
MEN,1994-07,10.6,
MEN,1994-08,10.5,
MEN,1994-09,10.4,
MEN,1994-10,10.3,
MEN,1994-11,10.2,
MEN,1994-12,10.1,
MEN,1995-01,10.0,
MEN,1995-02,10.0,
MEN,1995-03,9.9,
MEN,1995-04,10.0,
MEN,1995-05,10.0,
MEN,1995-06,10.1,
MEN,1995-07,10.1,
MEN,1995-08,10.2,
MEN,1995-09,10.2,
MEN,1995-10,10.3,
MEN,1995-11,10.4,
MEN,1995-12,10.4,
MEN,1996-01,10.5,
MEN,1996-02,10.5,
MEN,1996-03,10.6,
MEN,1996-04,10.6,
MEN,1996-05,10.7,
MEN,1996-06,10.7,
MEN,1996-07,10.8,
MEN,1996-08,10.8,
MEN,1996-09,10.9,
MEN,1996-10,10.9,
MEN,1996-11,10.9,
MEN,1996-12,10.9,
MEN,1997-01,11.0,
MEN,1997-02,11.0,
MEN,1997-03,10.9,
MEN,1997-04,10.9,
MEN,1997-05,10.9,
MEN,1997-06,10.8,
MEN,1997-07,10.8,
MEN,1997-08,10.7,
MEN,1997-09,10.7,
MEN,1997-10,10.6,
MEN,1997-11,10.5,
MEN,1997-12,10.4,
MEN,1998-01,10.4,
MEN,1998-02,10.3,
MEN,1998-03,10.3,
MEN,1998-04,10.4,
MEN,1998-05,10.4,
MEN,1998-06,10.4,
MEN,1998-07,10.5,
MEN,1998-08,10.5,
MEN,1998-09,10.5,
MEN,1998-10,10.4,
MEN,1998-11,10.4,
MEN,1998-12,10.4,
MEN,1999-01,10.4,
MEN,1999-02,10.4,
MEN,1999-03,10.3,
MEN,1999-04,10.1,
MEN,1999-05,9.9,
MEN,1999-06,9.8,
MEN,1999-07,9.6,
MEN,1999-08,9.5,
MEN,1999-09,9.3,
MEN,1999-10,9.2,
MEN,1999-11,9.0,
MEN,1999-12,8.9,
MEN,2000-01,8.8,
MEN,2000-02,8.6,
MEN,2000-03,8.4,
MEN,2000-04,8.2,
MEN,2000-05,8.0,
MEN,2000-06,7.8,
MEN,2000-07,7.6,
MEN,2000-08,7.5,
MEN,2000-09,7.3,
MEN,2000-10,7.3,
MEN,2000-11,7.2,
MEN,2000-12,7.2,
MEN,2001-01,7.1,
MEN,2001-02,7.1,
MEN,2001-03,7.2,
MEN,2001-04,7.3,
MEN,2001-05,7.3,
MEN,2001-06,7.4,
MEN,2001-07,7.5,
MEN,2001-08,7.6,
MEN,2001-09,7.6,
MEN,2001-10,7.7,
MEN,2001-11,7.8,
MEN,2001-12,7.8,
MEN,2002-01,7.8,
MEN,2002-02,7.8,
MEN,2002-03,7.8,
MEN,2002-04,7.8,
MEN,2002-05,7.7,
MEN,2002-06,7.7,
MEN,2002-07,7.7,
MEN,2002-08,7.7,
MEN,2002-09,7.7,
MEN,2002-10,7.8,
MEN,2002-11,7.8,
MEN,2002-12,7.8,B
MEN,2003-01,7.5,
MEN,2003-02,7.5,
MEN,2003-03,7.6,
MEN,2003-04,7.7,
MEN,2003-05,7.7,
MEN,2003-06,7.8,
MEN,2003-07,7.8,
MEN,2003-08,7.7,
MEN,2003-09,8.0,
MEN,2003-10,8.1,
MEN,2003-11,8.1,
MEN,2003-12,8.2,
MEN,2004-01,8.1,
MEN,2004-02,8.1,
MEN,2004-03,8.0,
MEN,2004-04,8.0,
MEN,2004-05,8.1,
MEN,2004-06,8.1,
MEN,2004-07,8.1,
MEN,2004-08,8.2,
MEN,2004-09,8.3,
MEN,2004-10,8.3,
MEN,2004-11,8.4,
MEN,2004-12,8.3,
MEN,2005-01,8.2,
MEN,2005-02,8.1,
MEN,2005-03,8.1,
MEN,2005-04,8.1,
MEN,2005-05,8.2,
MEN,2005-06,8.2,
MEN,2005-07,8.2,
MEN,2005-08,8.3,
MEN,2005-09,8.2,
MEN,2005-10,8.2,
MEN,2005-11,8.2,
MEN,2005-12,8.3,
MEN,2006-01,8.4,
MEN,2006-02,8.4,
MEN,2006-03,8.5,
MEN,2006-04,8.5,
MEN,2006-05,8.4,
MEN,2006-06,8.3,
MEN,2006-07,8.2,
MEN,2006-08,8.2,
MEN,2006-09,8.1,
MEN,2006-10,8.1,
MEN,2006-11,8.1,
MEN,2006-12,8.1,
MEN,2007-01,8.1,
MEN,2007-02,8.0,
MEN,2007-03,7.9,
MEN,2007-04,7.7,
MEN,2007-05,7.7,
MEN,2007-06,7.7,
MEN,2007-07,7.8,
MEN,2007-08,7.8,
MEN,2007-09,7.7,
MEN,2007-10,7.4,
MEN,2007-11,7.1,
MEN,2007-12,7.0,
MEN,2008-01,6.9,
MEN,2008-02,6.8,
MEN,2008-03,6.8,
MEN,2008-04,6.9,
MEN,2008-05,6.9,
MEN,2008-06,7.1,
MEN,2008-07,7.2,
MEN,2008-08,7.2,
MEN,2008-09,7.2,
MEN,2008-10,7.2,
MEN,2008-11,7.3,
MEN,2008-12,7.6,
MEN,2009-01,8.0,
MEN,2009-02,8.4,
MEN,2009-03,8.7,
MEN,2009-04,9.0,
MEN,2009-05,9.1,
MEN,2009-06,9.0,
MEN,2009-07,8.9,
MEN,2009-08,9.0,
MEN,2009-09,9.2,
MEN,2009-10,9.6,
MEN,2009-11,9.7,
MEN,2009-12,9.6,
MEN,2010-01,9.5,
MEN,2010-02,9.4,
MEN,2010-03,9.2,
MEN,2010-04,9.2,
MEN,2010-05,9.2,
MEN,2010-06,9.1,
MEN,2010-07,9.1,
MEN,2010-08,9.1,
MEN,2010-09,9.0,
MEN,2010-10,8.8,
MEN,2010-11,8.7,
MEN,2010-12,8.7,
MEN,2011-01,8.6,
MEN,2011-02,8.6,
MEN,2011-03,8.7,
MEN,2011-04,8.8,
MEN,2011-05,8.8,
MEN,2011-06,8.9,
MEN,2011-07,8.9,
MEN,2011-08,8.9,
MEN,2011-09,9.0,
MEN,2011-10,9.2,
MEN,2011-11,9.3,
MEN,2011-12,9.4,
MEN,2012-01,9.5,
MEN,2012-02,9.6,
MEN,2012-03,9.6,
MEN,2012-04,9.6,
MEN,2012-05,9.7,
MEN,2012-06,9.7,
MEN,2012-07,9.7,
MEN,2012-08,9.7,
MEN,2012-09,9.9,
MEN,2012-10,10.1,
MEN,2012-11,10.3,
MEN,2012-12,10.4,
MEN,2013-01,10.5,
MEN,2013-02,10.5,
MEN,2013-03,10.6,
MEN,2013-04,10.6,
MEN,2013-05,10.5,
MEN,2013-06,10.5,
MEN,2013-07,10.5,
MEN,2013-08,10.3,
MEN,2013-09,10.4,
MEN,2013-10,10.1,
MEN,2013-11,10.2,
MEN,2013-12,10.3,
MEN,2014-01,10.5,
MEN,2014-02,10.6,
MEN,2014-03,10.6,
MEN,2014-04,10.4,
MEN,2014-05,10.4,
MEN,2014-06,10.4,
MEN,2014-07,10.4,
MEN,2014-08,10.4,
MEN,2014-09,10.6,
MEN,2014-10,10.7,
MEN,2014-11,10.9,
MEN,2014-12,10.9,
MEN,2015-01,10.8,
MEN,2015-02,10.8,
MEN,2015-03,10.8,
MEN,2015-04,10.9,
MEN,2015-05,11.0,
MEN,2015-06,10.9,
MEN,2015-07,10.8,
MEN,2015-08,10.8,
MEN,2015-09,10.7,
MEN,2015-10,10.7,
MEN,2015-11,10.7,
MEN,2015-12,10.7,
MEN,2016-01,10.7,
MEN,2016-02,10.8,
MEN,2016-03,10.7,
MEN,2016-04,10.5,
MEN,2016-05,10.3,
MEN,2016-06,10.1,
MEN,2016-07,9.8,
MEN,2016-08,9.8,
MEN,2016-09,9.8,
MEN,2016-10,10.2,
MEN,2016-11,10.2,
MEN,2016-12,10.1,
MEN,2017-01,9.7,
MEN,2017-02,9.5,
MEN,2017-03,9.5,
MEN,2017-04,9.6,
MEN,2017-05,9.6,
MEN,2017-06,9.6,
MEN,2017-07,9.7,
MEN,2017-08,9.6,
MEN,2017-09,9.4,
MEN,2017-10,9.2,
MEN,2017-11,9.1,
MEN,2017-12,9.1,
MEN,2018-01,9.2,
MEN,2018-02,9.2,
MEN,2018-03,9.2,
MEN,2018-04,9.1,
MEN,2018-05,9.1,
MEN,2018-06,9.1,
MEN,2018-07,9.1,
MEN,2018-08,9.0,
MEN,2018-09,8.9,
MEN,2018-10,8.8,
MEN,2018-11,8.6,
MEN,2018-12,8.7,
MEN,2019-01,8.7,
MEN,2019-02,8.7,
MEN,2019-03,8.7,
MEN,2019-04,8.6,
MEN,2019-05,8.5,
MEN,2019-06,8.5,
MEN,2019-07,8.5,
MEN,2019-08,8.4,
MEN,2019-09,8.3,
MEN,2019-10,8.4,
MEN,2019-11,8.4,
MEN,2019-12,8.2,
MEN,2020-01,8.1,
MEN,2020-02,7.6,
MEN,2020-03,7.5,
MEN,2020-04,7.8,
MEN,2020-05,7.3,
MEN,2020-06,7.6,
MEN,2020-07,8.7,
MEN,2020-08,9.0,
MEN,2020-09,9.0,
MEN,2020-10,8.3,
MEN,2020-11,8.1,
MEN,2020-12,8.1,
MEN,2021-01,8.3,
MEN,2021-02,8.5,
MEN,2021-03,8.4,
MEN,2021-04,8.3,
MEN,2021-05,8.0,
MEN,2021-06,7.9,
MEN,2021-07,7.9,
MEN,2021-08,7.8,
MEN,2021-09,7.7,
MEN,2021-10,7.6,
MEN,2021-11,7.6,
MEN,2021-12,7.5,
MEN,2022-01,7.3,
MEN,2022-02,7.3,
MEN,2022-03,7.4,
MEN,2022-04,7.6,
MEN,2022-05,7.7,
MEN,2022-06,7.7,
MEN,2022-07,7.6,
MEN,2022-08,7.5,
MEN,2022-09,7.4,
MEN,2022-10,7.5,
MEN,2022-11,7.4,
MEN,2022-12,7.4,
MEN,2023-01,7.4,
MEN,2023-02,7.3,
WOMEN,1983-01,10.9,
WOMEN,1983-02,10.6,
WOMEN,1983-03,10.6,
WOMEN,1983-04,10.9,
WOMEN,1983-05,11.2,
WOMEN,1983-06,11.4,
WOMEN,1983-07,11.5,
WOMEN,1983-08,11.6,
WOMEN,1983-09,11.7,
WOMEN,1983-10,11.8,
WOMEN,1983-11,12.0,
WOMEN,1983-12,12.2,
WOMEN,1984-01,12.2,
WOMEN,1984-02,12.2,
WOMEN,1984-03,12.4,
WOMEN,1984-04,12.4,
WOMEN,1984-05,12.5,
WOMEN,1984-06,12.5,
WOMEN,1984-07,12.6,
WOMEN,1984-08,12.7,
WOMEN,1984-09,12.7,
WOMEN,1984-10,12.8,
WOMEN,1984-11,12.9,
WOMEN,1984-12,13.0,
WOMEN,1985-01,12.8,
WOMEN,1985-02,12.7,
WOMEN,1985-03,12.7,
WOMEN,1985-04,12.7,
